x,y,z,qx,qy,qz,qw
0.0028203093,0.00017774105,-0.019609034,-0.0019981596,0.0022049572,-0.00076291506,0.9999953
0.002822034,0.00015056133,-0.019624293,-0.0017585205,0.0021811626,-0.0011023845,0.99999547
0.0028294027,0.00013196468,-0.019646972,-0.0018958643,0.0022529145,-0.00089013326,0.99999523
0.002837371,0.000116467476,-0.019666225,-0.0020785192,0.002208787,-0.0007661128,0.9999951
0.0028427504,9.4652176e-05,-0.019688368,-0.0018456912,0.0021963494,-0.0010631087,0.9999953
0.0028506927,6.747246e-05,-0.01970464,-0.0018928067,0.0021878832,-0.001056262,0.99999523
0.0028575286,4.9591064e-05,-0.01973021,-0.0019525455,0.0022010827,-0.0008629299,0.9999953
0.002860643,3.3974648e-05,-0.019760549,-0.0018579471,0.0021931282,-0.0010278336,0.99999535
0.0028644763,1.9431114e-05,-0.01978892,-0.001981479,0.002213092,-0.00087219616,0.9999952
0.002869051,0.0,-0.019821137,-0.002055593,0.0021634104,-0.0009358222,0.9999951
0.0028764643,0.0,-0.019854069,-0.0021243605,0.0021157297,-0.00081444293,0.9999952
0.0028821528,-1.7642975e-05,-0.019886792,-0.0021900043,0.0021490776,-0.0007169462,0.99999505
0.0028971396,-3.9815903e-05,-0.019918233,-0.0021102475,0.0020920173,-0.0009159339,0.9999952
0.0028982908,-5.6505203e-05,-0.019949138,-0.0022711232,0.0019941363,-0.0007103492,0.9999952
0.002908364,-7.176399e-05,-0.019985944,-0.0021192548,0.002014604,-0.000748137,0.9999954
0.0029242113,-9.417534e-05,-0.020025373,-0.0022479007,0.0020014942,-0.0007018818,0.99999523
0.0029350892,-0.00010406971,-0.020050317,-0.002279932,0.0019060598,-0.0007375886,0.9999953
0.002954498,-0.0001244545,-0.020090967,-0.0021577512,0.0018985483,-0.0008499385,0.9999955
0.0029634312,-0.00014746189,-0.020123422,-0.0021343604,0.0018737501,-0.0008271735,0.9999956
0.0029731877,-0.00016462803,-0.020166487,-0.0023412514,0.001846664,-0.0008089132,0.99999523
0.0029812902,-0.00018405914,-0.020201743,-0.0021840679,0.001816296,-0.0011047976,0.99999535
0.0029920787,-0.00020158291,-0.02023679,-0.0022643167,0.0018230985,-0.0011559756,0.9999951
0.0029990748,-0.00021755695,-0.0202716,-0.002385127,0.0018040071,-0.0011669178,0.9999948
0.003014762,-0.0002309084,-0.020312428,-0.0023171855,0.0017968997,-0.0011765825,0.999995
0.0030181967,-0.00024867058,-0.020345807,-0.0023136004,0.0018755536,-0.0010755658,0.999995
0.0030276813,-0.00025427341,-0.020382434,-0.0022168283,0.0019020502,-0.0012558071,0.99999493
0.0030282475,-0.00027775764,-0.02041459,-0.0022586132,0.0018728485,-0.0014421099,0.99999464
0.0030354895,-0.0002837181,-0.020446748,-0.00226542,0.0018853102,-0.0015092919,0.9999945
0.0030316636,-0.00029063225,-0.020477027,-0.002432176,0.0018556202,-0.0012878942,0.9999945
0.003034711,-0.00030124187,-0.020510763,-0.0023677978,0.0019153554,-0.0013151127,0.99999446
0.0030304343,-0.00030052662,-0.020546079,-0.0023476153,0.0019094655,-0.0011776153,0.9999947
0.0030247085,-0.00030517578,-0.020574778,-0.0022840097,0.0019464545,-0.0011804043,0.9999948
0.00302637,-0.00030112267,-0.020599902,-0.0023979726,0.0019588724,-0.00103303,0.9999947
0.0030189455,-0.0003194809,-0.020635933,-0.0024317757,0.0019702688,-0.0010267168,0.9999946
0.0030159988,-0.0003285408,-0.020670027,-0.0025568153,0.0019128672,-0.0008940777,0.9999945
0.0030133203,-0.00032615662,-0.02069676,-0.002450873,0.0018853775,-0.0009901677,0.9999947
0.0030067228,-0.0003297329,-0.020734966,-0.0027889404,0.0019608114,-0.0006173871,0.999994
0.0030027777,-0.0003427267,-0.020776242,-0.0026427293,0.0020453301,-0.0008270541,0.99999404
0.0030021854,-0.00034928322,-0.020809412,-0.0027095454,0.0020225146,-0.0006622409,0.99999404
0.0029993318,-0.00035345554,-0.020843387,-0.0027126193,0.0020324662,-0.0005679899,0.9999941
0.0029922016,-0.00035083294,-0.020881712,-0.0028919727,0.0020948788,-0.0003469708,0.99999356
0.002987016,-0.0003554821,-0.020918936,-0.002887392,0.0020211255,-0.00042922274,0.9999937
0.002985727,-0.00036156178,-0.020956337,-0.0027309745,0.0020743909,-0.00044630867,0.99999404
0.0029755086,-0.0003683567,-0.020994335,-0.00280618,0.00210521,-0.00032385607,0.9999938
0.0029613785,-0.00038349628,-0.02102983,-0.0028741863,0.0020880562,-0.00020218611,0.9999937
0.002949845,-0.00038862228,-0.021070123,-0.0029835158,0.0020067396,0.00016174976,0.9999935
0.0029386245,-0.00039362907,-0.021095306,-0.0028795719,0.0021337345,0.00023453732,0.9999935
0.0029289685,-0.0003989935,-0.021135151,-0.0031461627,0.0021500287,0.0005038965,0.9999926
0.002919007,-0.00041294098,-0.021162868,-0.0030495555,0.002210299,0.00020004605,0.9999929
0.0029027835,-0.00043272972,-0.021202415,-0.0030899185,0.0022011416,0.0002969764,0.9999927
0.0028909035,-0.00044167042,-0.02124086,-0.0030455212,0.0021988815,0.0003614907,0.9999929
0.0028817952,-0.00045323372,-0.021277636,-0.003148481,0.0022409945,0.00032006647,0.9999925
0.00287012,-0.0004711151,-0.021317244,-0.0032762373,0.002270304,0.00056681986,0.9999919
0.0028556213,-0.00048577785,-0.021348745,-0.003249634,0.0021984116,0.00061291974,0.99999213
0.0028439239,-0.00050473213,-0.021382123,-0.0033537736,0.0022755254,0.0006512268,0.99999154
0.0028349757,-0.0005222559,-0.02142018,-0.003368284,0.0022851585,0.0005207845,0.9999916
0.002829697,-0.000528574,-0.021454096,-0.0033547846,0.0022947413,0.00066648977,0.99999154
0.002814006,-0.00054848194,-0.021495014,-0.0035260622,0.0022715328,0.0006092758,0.999991
0.0028042085,-0.0005687475,-0.021530539,-0.0035500894,0.0023533448,0.00042921334,0.9999908
0.0027938895,-0.0005904436,-0.021573782,-0.0036678622,0.0023877113,0.00067477947,0.99999017
0.0027805418,-0.0006084442,-0.021612465,-0.0037332515,0.0023311225,0.0008059551,0.99999
0.0027586073,-0.00062549114,-0.021648854,-0.003874027,0.00236944,0.00081056665,0.99998933
0.00274254,-0.00063204765,-0.02168426,-0.0039913473,0.0023271341,0.00084329245,0.999989
0.0027273037,-0.0006505251,-0.021723181,-0.0038739408,0.002360886,0.0005588265,0.99998957
0.0027123243,-0.0006674528,-0.021753162,-0.0040393122,0.0024487455,0.0006266915,0.9999886
0.002694495,-0.00068330765,-0.021775514,-0.0040211417,0.0025011555,0.00069777115,0.99998856
0.0026725754,-0.0006980896,-0.021817654,-0.0038467555,0.0025110862,0.0006227923,0.9999892
0.0026452541,-0.0007060766,-0.021861196,-0.0040454725,0.00248898,0.00072037155,0.99998844
0.0026298799,-0.0007081032,-0.021900088,-0.0040177302,0.002593647,0.0006640621,0.9999883
0.002604857,-0.0007338524,-0.021936357,-0.004077708,0.0026476374,0.00067632966,0.99998796
0.0025925897,-0.00075018406,-0.021962374,-0.003858584,0.0026897916,0.0005429079,0.9999888
0.0025723875,-0.00075531006,-0.021999955,-0.0041709254,0.0028286078,0.00077181787,0.999987
0.0025558323,-0.00076687336,-0.02204457,-0.0039666807,0.0028351073,0.00071059796,0.99998784
0.0025346316,-0.00078833103,-0.022080034,-0.004176299,0.0029087232,0.0008674771,0.99998665
0.0025200434,-0.00079631805,-0.022110552,-0.0041476972,0.002994051,0.0007844344,0.9999866
0.0024979413,-0.00080633163,-0.02215612,-0.004282917,0.0030208323,0.0006633817,0.99998605
0.002484247,-0.000821352,-0.022197545,-0.004240491,0.0030968066,0.0005279937,0.99998605
0.0024718791,-0.0008239746,-0.022236645,-0.0040839463,0.0030392413,0.00028669403,0.999987
0.0024568886,-0.0008443594,-0.02228415,-0.0040582702,0.003096023,0.00021874555,0.99998695
0.0024408326,-0.0008548498,-0.022320092,-0.00408447,0.0032297582,0.00013151998,0.9999864
0.0024265796,-0.00085163116,-0.022367895,-0.004085556,0.0033059109,-2.9132043e-05,0.9999862
0.0024081506,-0.00085783005,-0.022407293,-0.0041706744,0.0032966968,-0.00010028285,0.9999859
0.002388943,-0.0008735657,-0.022454262,-0.004159838,0.003335473,-0.00013987032,0.99998575
0.0023695678,-0.0008765459,-0.02250439,-0.004091653,0.0034107408,-0.00020277408,0.99998575
0.0023548119,-0.0008779764,-0.022554576,-0.004209273,0.0034548694,-0.00017431489,0.99998516
0.0023490824,-0.0008894205,-0.02259487,-0.0041231234,0.003562122,-0.0005090043,0.99998504
0.002332531,-0.00089240074,-0.022644877,-0.0041790726,0.0035665655,-0.00041521929,0.9999848
0.0023264736,-0.0009012222,-0.022699624,-0.004160077,0.0036150177,-0.0005799239,0.9999846
0.0023113042,-0.00090432167,-0.022751182,-0.004245474,0.0036452357,-0.0004906403,0.9999842
0.002307061,-0.00091040134,-0.022797316,-0.0043794215,0.003753713,-0.00046205797,0.99998325
0.0023023225,-0.00091314316,-0.022850811,-0.0042671533,0.0038145492,-0.0005480116,0.99998343
0.0022894181,-0.00091063976,-0.022903532,-0.0043218127,0.0039593917,-0.00042332735,0.9999827
0.002282966,-0.0009125471,-0.02296114,-0.00431022,0.0039745546,-0.0005540873,0.99998266
0.002280958,-0.000926733,-0.023020506,-0.0041861567,0.0040031425,-0.00059760135,0.999983
0.0022730082,-0.00092351437,-0.023073643,-0.004225626,0.004054857,-0.00047366298,0.9999827
0.0022736378,-0.0009200573,-0.023129702,-0.0044025863,0.0040941425,-0.00036034037,0.9999818
0.002271112,-0.00092184544,-0.023189157,-0.0043238387,0.004102758,-0.00039222077,0.9999821
0.0022639632,-0.00093090534,-0.023250252,-0.0045926445,0.0040909834,-1.8352088e-05,0.99998105
0.0022643618,-0.00093114376,-0.02331382,-0.0045936136,0.0041532256,-0.00027409752,0.9999808
0.0022724047,-0.00093114376,-0.023382664,-0.004647407,0.004221275,-0.00035557157,0.9999802
0.0022687986,-0.00093746185,-0.023446381,-0.004709498,0.0041379677,-0.00015010286,0.99998033
0.0022869222,-0.000934124,-0.023514748,-0.004923127,0.0041343966,0.00012177199,0.9999793
0.002303455,-0.0009357929,-0.023582995,-0.0051176073,0.0042181164,-2.8271645e-05,0.999978
0.0023235977,-0.0009367466,-0.023650318,-0.0052390047,0.0042120796,0.0003762707,0.99997735
0.0023462176,-0.0009381771,-0.02372545,-0.0053784903,0.004174275,0.00029096392,0.99997675
0.0023592897,-0.00094008446,-0.023794144,-0.005484635,0.004236374,0.00033606705,0.9999759
0.0023821965,-0.0009431839,-0.023876429,-0.0054274406,0.004230404,0.00012554425,0.99997634
0.002394177,-0.000957489,-0.023948073,-0.0054487847,0.004201919,-9.7369244e-05,0.99997634
0.0024038889,-0.00095665455,-0.02403295,-0.005616042,0.004076045,0.00021808759,0.99997586
0.0024136342,-0.0009534359,-0.024096549,-0.005687046,0.0040495098,0.00022161531,0.99997556
0.0024332814,-0.0009455681,-0.024168223,-0.005522952,0.0041317823,4.9854127e-05,0.9999762
0.0024399273,-0.0009380579,-0.024247259,-0.005482765,0.0041372306,0.0003827006,0.99997634
0.0024423152,-0.00094759464,-0.024319261,-0.0053464635,0.00413419,0.0001867543,0.9999771
0.0024559945,-0.00094246864,-0.024388522,-0.005505128,0.004176464,0.0005758461,0.999976
0.002467554,-0.0009357929,-0.024466425,-0.0055188974,0.004224245,0.00095807726,0.9999754
0.002481375,-0.0009242296,-0.024538696,-0.0056706914,0.0042887703,0.0010907344,0.99997413
0.0024888515,-0.000923872,-0.024611205,-0.0056197797,0.004377886,0.0011296188,0.99997395
0.002494093,-0.00091969967,-0.024680227,-0.0055927103,0.0042579602,0.0013120795,0.9999744
0.0025053062,-0.0009274483,-0.024763674,-0.0055677732,0.004274428,0.001337682,0.9999745
0.0025217347,-0.00092971325,-0.024836272,-0.005536059,0.004278529,0.0014170505,0.99997455
0.0025316589,-0.000926733,-0.024914354,-0.0056360913,0.004282666,0.0013946177,0.99997395
0.0025488585,-0.00093889236,-0.024996847,-0.0056593968,0.0042845607,0.0012801973,0.99997395
0.0025656708,-0.0009576082,-0.025073707,-0.0057029044,0.0041557644,0.0014185165,0.9999741
0.0025742128,-0.00096571445,-0.025157899,-0.0057546287,0.004179614,0.0011725805,0.999974
0.0025937445,-0.00097608566,-0.025234818,-0.0058001215,0.0041654035,0.0009255773,0.9999741
0.0026141182,-0.0009782314,-0.0253039,-0.0059423633,0.0041757487,0.001018713,0.9999731
0.0026236624,-0.0009894371,-0.025381148,-0.0058423467,0.0040954766,0.0007366332,0.99997425
0.0026511475,-0.0009967089,-0.025467932,-0.0059439344,0.004094274,0.0007469945,0.99997365
0.0026666932,-0.0010204315,-0.025545448,-0.005990325,0.004001141,0.0006717281,0.99997383
0.0026778728,-0.001038909,-0.025633186,-0.0061684567,0.0038602336,0.0005795207,0.99997336
0.0026950426,-0.0010482073,-0.02572003,-0.0063548046,0.0039031885,0.0007195598,0.9999719
0.0027051158,-0.0010697842,-0.025809288,-0.0065253233,0.0038960886,0.00044042862,0.99997103
0.0027187876,-0.0010730028,-0.025894523,-0.0066632577,0.003913975,0.0004216276,0.99997
0.002734933,-0.0010941029,-0.025974602,-0.006455163,0.003912447,0.00032326335,0.99997145
0.002745524,-0.0011146069,-0.026055813,-0.0065521086,0.004016513,0.00036680396,0.9999704
0.0027552731,-0.0011110306,-0.02614829,-0.0066302507,0.0039036004,0.00043508038,0.9999703
0.002762664,-0.0011309385,-0.026236027,-0.0066893557,0.003941923,0.00031519006,0.9999698
0.0027818717,-0.0011509657,-0.026329458,-0.006910359,0.0039318576,0.00030581604,0.99996835
0.002791781,-0.0011793375,-0.026417404,-0.0068363696,0.0038573707,0.00043982593,0.99996907
0.002800528,-0.0011899471,-0.026521057,-0.006980956,0.0038441478,0.00061352074,0.99996805
0.0028123558,-0.0011986494,-0.02661565,-0.0072912755,0.003965611,0.0008875926,0.99996513
0.002836354,-0.0012068748,-0.026709378,-0.007249157,0.0039805984,0.00077436544,0.9999655
0.002845347,-0.0012357235,-0.026824057,-0.007230678,0.003924098,0.00078884827,0.99996585
0.0028688163,-0.0012533665,-0.026935875,-0.0075172707,0.0039079064,0.00065826974,0.9999639
0.0028852187,-0.0012687445,-0.027041584,-0.007592756,0.004036444,0.00057041703,0.99996287
0.0029062666,-0.00129354,-0.027151793,-0.007583995,0.004107979,0.0005472116,0.9999626
0.002923146,-0.0013074875,-0.027257651,-0.007693723,0.0042491583,0.00041024984,0.99996126
0.0029500388,-0.0013202429,-0.027382135,-0.007714775,0.0044228844,-4.5937322e-05,0.9999605
0.0029715262,-0.0013207197,-0.027495861,-0.007643772,0.0044965683,-0.00024713823,0.9999606
0.002994649,-0.0013487339,-0.027606994,-0.0077819475,0.004582147,-0.00023692129,0.9999592
0.0030209124,-0.0013722181,-0.027730644,-0.0078029535,0.004654255,-0.00022733989,0.9999587
0.003050562,-0.0013796091,-0.027851582,-0.007910201,0.0047877613,-0.00013936701,0.9999572
0.0030701198,-0.0013991594,-0.027979463,-0.007968688,0.004837959,-0.00025221976,0.9999565
0.003087651,-0.0014135838,-0.028103381,-0.0080870185,0.0047904192,-6.862039e-05,0.99995583
0.003104724,-0.0014244318,-0.028224707,-0.008156261,0.004793192,3.1517127e-05,0.99995524
0.0031199567,-0.0014458895,-0.02835235,-0.007927562,0.0047233,-0.00030873786,0.9999574
0.0031342097,-0.0014474392,-0.028479487,-0.008297248,0.0045844926,-5.436172e-05,0.99995506
0.0031431504,-0.0014568567,-0.028594851,-0.008428246,0.004573184,4.7090456e-05,0.999954
0.003148254,-0.0014646053,-0.028724879,-0.008722851,0.0045002857,0.00052354333,0.99995166
0.0031579882,-0.0014717579,-0.0288468,-0.00885658,0.004454947,0.00023571865,0.9999508
0.0031658262,-0.0014609098,-0.028984427,-0.009292252,0.004348246,0.00014312388,0.99994737
0.0031750798,-0.0014714003,-0.029101342,-0.009545516,0.004298371,0.00024169691,0.99994516
0.0031742342,-0.0014718771,-0.029238433,-0.009789003,0.004183247,0.0002107688,0.9999433
0.0031945407,-0.001457572,-0.029373735,-0.010148428,0.0042316276,0.00031851596,0.9999395
0.003194049,-0.0014557838,-0.029513031,-0.010301378,0.0041665416,0.0003196358,0.9999382
0.0032054558,-0.0014446974,-0.029650033,-0.010287064,0.0042413585,0.00044461127,0.99993795
0.0032150038,-0.0014390945,-0.029800236,-0.010459693,0.0041684085,0.00085259584,0.9999362
0.0032232143,-0.0014125109,-0.029967457,-0.010742923,0.0041458122,0.0008157097,0.99993336
0.0032294132,-0.0013958216,-0.030134559,-0.010956256,0.0040528644,0.0010017267,0.9999312
0.0032376647,-0.0013772249,-0.030302137,-0.011138079,0.0040035625,0.0014542685,0.9999289
0.0032524168,-0.0013655424,-0.03047347,-0.011173926,0.004095708,0.0017460516,0.99992764
0.0032691844,-0.0013529062,-0.030658722,-0.011445025,0.004092784,0.0019655288,0.9999242
0.0032833181,-0.0013403893,-0.030833304,-0.01153993,0.004193716,0.0022890503,0.999922
0.003292095,-0.0013178587,-0.031004071,-0.0116403615,0.004211837,0.0028384144,0.99991935
0.0033164397,-0.0012938976,-0.03116557,-0.0117452275,0.0044576833,0.0030416865,0.99991643
0.0033367462,-0.0012658834,-0.031345814,-0.011801507,0.0044384203,0.003208378,0.99991536
0.0033439696,-0.0012382269,-0.031528562,-0.011913444,0.0045053703,0.0032947871,0.99991345
0.0033591054,-0.0012084246,-0.03170532,-0.012028346,0.0044735773,0.003520153,0.9999115
0.0033727512,-0.0011825562,-0.031900197,-0.012236986,0.004470973,0.0033785156,0.9999094
0.003383033,-0.0011421442,-0.03211111,-0.012334205,0.0043717753,0.0032440843,0.9999091
0.0033926815,-0.0010927916,-0.032313764,-0.012486193,0.004355437,0.0031932625,0.99990743
0.0034116134,-0.0010398626,-0.032524854,-0.012853647,0.0043440545,0.0038470768,0.9999005
0.0034140237,-0.0009740591,-0.032742143,-0.012869351,0.0042801932,0.0043885703,0.9998984
0.0034197345,-0.0009138584,-0.032960057,-0.012798909,0.0043046004,0.0047124224,0.9998977
0.0034275055,-0.00084102154,-0.033188134,-0.012587213,0.0043350444,0.0052068746,0.9998978
0.0034364983,-0.000782609,-0.033396125,-0.012424555,0.0045081507,0.005586088,0.99989706
0.0034456104,-0.00072324276,-0.033614397,-0.012257409,0.004617519,0.0060015894,0.99989617
0.0034636445,-0.00065386295,-0.03385192,-0.011997173,0.00462059,0.005969246,0.9998995
0.0034763217,-0.0005841255,-0.034083515,-0.011782641,0.004615685,0.0057909735,0.99990314
0.0035001412,-0.00052309036,-0.03429523,-0.011639628,0.004588769,0.005546018,0.99990636
0.0035213418,-0.00044035912,-0.034527242,-0.011882385,0.004557034,0.0054693245,0.99990404
0.0035375953,-0.00035870075,-0.034770846,-0.012294258,0.004536458,0.0053710463,0.9998997
0.0035597458,-0.00026929379,-0.035016716,-0.012514578,0.0044672126,0.005164707,0.9998984
0.0035883076,-0.00017392635,-0.03524965,-0.012346466,0.004579832,0.0049649356,0.99990094
0.003607165,-9.23872e-05,-0.035497636,-0.012551005,0.004616259,0.005398974,0.999896
0.0036263056,0.0,-0.035767794,-0.012633153,0.004688651,0.0055826386,0.9998936
0.003647495,9.9778175e-05,-0.0360429,-0.012504549,0.004732833,0.005950771,0.9998929
0.003676951,0.00018239021,-0.03630191,-0.012550824,0.00478596,0.006388717,0.9998894
0.0037008114,0.00025773048,-0.036566883,-0.012379265,0.0047764378,0.0063970797,0.99989146
0.003724087,0.00032758713,-0.03684655,-0.012406628,0.0048638475,0.006710101,0.99988866
0.0037513077,0.00042140484,-0.03711921,-0.012564197,0.004885365,0.006687036,0.99988675
0.0037724487,0.00051259995,-0.037379682,-0.012829435,0.004856181,0.006661602,0.9998837
0.0037982687,0.00061523914,-0.03766504,-0.012843697,0.0047320207,0.006465912,0.9998854
0.0038238466,0.0007240772,-0.03796497,-0.012709528,0.0046609524,0.0063613937,0.9998881
0.003839422,0.00083613396,-0.03825459,-0.012811329,0.0045560594,0.006892817,0.9998838
0.0038587637,0.00093626976,-0.03853926,-0.012928797,0.0045479033,0.0076816636,0.99987656
0.003864061,0.0010539293,-0.038820475,-0.012786803,0.0044989083,0.008300584,0.9998737
0.0038700365,0.0011761189,-0.039124817,-0.012630823,0.0044158716,0.0080379145,0.99987817
0.0038855635,0.0012900829,-0.03942734,-0.012913361,0.0045217085,0.008152431,0.99987316
0.0039125048,0.0014010668,-0.03971666,-0.013084999,0.0045148944,0.008189349,0.99987066
0.0039347485,0.001527667,-0.040021777,-0.0135213565,0.0044185426,0.008760858,0.99986047
0.003955815,0.0016591549,-0.04033023,-0.013555416,0.0045891004,0.009218234,0.9998551
0.0039792024,0.0017976761,-0.04064864,-0.013782845,0.0047869748,0.00995891,0.99984396
0.0040019304,0.0019351244,-0.040937185,-0.01348232,0.004831911,0.010531752,0.999842
0.0040397905,0.0020754337,-0.04124105,-0.013601914,0.004967808,0.011257387,0.9998318
0.0040649697,0.0022155046,-0.04155743,-0.013643119,0.004952462,0.01082163,0.9998361
0.0041075237,0.0023703575,-0.041889846,-0.013960368,0.0047583,0.010916071,0.9998316
0.0041404255,0.0024802685,-0.04222837,-0.014046163,0.0045023304,0.01118414,0.9998287
0.0041880943,0.0025999546,-0.042583257,-0.013949317,0.0045396695,0.011254014,0.99982905
0.00423095,0.0027418137,-0.042933643,-0.013754246,0.004615239,0.011681926,0.9998265
