x,y,z,qx,qy,qz,qw
-0.06734161,0.4851712,-0.13445175,0.35293943,-0.13034886,0.20426998,0.90372384
-0.066517256,0.48532665,-0.13424489,0.35340205,-0.13149819,0.20322154,0.90361285
-0.06558532,0.48546648,-0.1339553,0.35249326,-0.13251491,0.20256409,0.90396684
-0.06469105,0.4857061,-0.13378495,0.35338226,-0.13317013,0.20207657,0.9036325
-0.06381758,0.4857459,-0.13352668,0.35276094,-0.13509528,0.2054635,0.9028254
-0.063000664,0.48585916,-0.13334376,0.35263053,-0.13677356,0.20608513,0.9024819
-0.06202546,0.48599148,-0.13300842,0.3518562,-0.13673064,0.20673618,0.9026417
-0.06119007,0.4862367,-0.13274556,0.3531961,-0.13639256,0.2036846,0.9028633
-0.060327414,0.486421,-0.13252753,0.35080096,-0.13730551,0.2036035,0.9036766
-0.0594663,0.48659003,-0.13232672,0.35115278,-0.1380042,0.20247398,0.90368736
-0.058654938,0.48672307,-0.13207716,0.3509334,-0.13874823,0.20053244,0.9040915
-0.057825048,0.4868555,-0.1318652,0.35106292,-0.13947423,0.19918743,0.9042268
-0.056935657,0.48687088,-0.13158506,0.35193628,-0.14169328,0.20048068,0.903256
-0.05603161,0.48700297,-0.13133374,0.35160014,-0.14178471,0.1987102,0.90376365
-0.05520933,0.4871552,-0.13107863,0.35155007,-0.14262854,0.19774409,0.90386224
-0.0543562,0.48730528,-0.13084719,0.3521022,-0.14294952,0.19675848,0.9038117
-0.0534761,0.4874103,-0.13060334,0.35234597,-0.14338188,0.1969721,0.90360165
-0.052510377,0.4873289,-0.13031292,0.3503513,-0.14557791,0.19932218,0.90351075
-0.051648047,0.48738813,-0.13005108,0.35016558,-0.147142,0.19982643,0.903218
-0.050840124,0.4874525,-0.12984729,0.3494829,-0.1484178,0.20043226,0.9031394
-0.049998324,0.48747897,-0.12967107,0.34767398,-0.1488663,0.20068005,0.9037085
-0.049045496,0.48757243,-0.1293881,0.34570566,-0.14912736,0.20140728,0.90425867
-0.048191976,0.48776734,-0.1292229,0.34798867,-0.15026076,0.20023979,0.90345424
-0.047263727,0.48790908,-0.12891597,0.34867013,-0.15232383,0.19904648,0.90310967
-0.046384823,0.48802412,-0.1286951,0.34871134,-0.15225492,0.19853035,0.903219
-0.04551229,0.48808575,-0.12843624,0.3489094,-0.15340933,0.1973208,0.90321225
-0.044668928,0.48809826,-0.1282413,0.34764877,-0.1539882,0.19705841,0.903657
-0.04374784,0.48820233,-0.12803969,0.3470662,-0.15426347,0.19699334,0.9038481
-0.042845517,0.48825538,-0.12778497,0.34770814,-0.1551032,0.19559696,0.90376097
-0.04193584,0.48829722,-0.12752843,0.34644502,-0.15626107,0.19482306,0.9042136
-0.04106038,0.48837352,-0.1272938,0.34586632,-0.15654607,0.19355486,0.90465814
-0.04016238,0.4884752,-0.12703168,0.3459023,-0.157323,0.19272539,0.9046867
-0.039238527,0.4885745,-0.12679067,0.3446602,-0.15785046,0.19295065,0.9050208
-0.038333647,0.4887458,-0.12656057,0.34543854,-0.15963197,0.19254604,0.90449756
-0.03746646,0.48882508,-0.12633157,0.34553966,-0.16046885,0.1911935,0.90459776
-0.03651967,0.48894894,-0.1260387,0.3465967,-0.16227145,0.18952031,0.90422386
-0.035639007,0.48897803,-0.12579736,0.34612703,-0.16184591,0.18908039,0.90457207
-0.034735885,0.48901272,-0.12557736,0.3457368,-0.1625539,0.18977936,0.904448
-0.03386362,0.48900676,-0.125343,0.34522742,-0.1631568,0.18989477,0.9045097
-0.03300771,0.48903036,-0.12506726,0.3455734,-0.16480601,0.18882348,0.9043029
-0.032091785,0.48907208,-0.12474275,0.34521163,-0.16608325,0.18796661,0.90438586
-0.031135105,0.48915756,-0.124455094,0.3443773,-0.16757949,0.18757501,0.90450925
-0.030269407,0.48927474,-0.12428659,0.34315547,-0.16744912,0.18793868,0.9049222
-0.029397054,0.48931253,-0.12404975,0.3425039,-0.1678004,0.18676136,0.9053476
-0.028476493,0.4893725,-0.12375519,0.34273243,-0.16871472,0.1854655,0.9053576
-0.027559126,0.48952138,-0.123520434,0.34368727,-0.17050508,0.18475229,0.9048059
-0.026685357,0.4895817,-0.123248816,0.34320036,-0.17151342,0.18475793,0.9047989
-0.025760124,0.48962677,-0.1229969,0.34296823,-0.17307313,0.18332475,0.90488154
-0.024865735,0.48967326,-0.12276319,0.34320053,-0.17353055,0.18205264,0.90496266
-0.023981884,0.4897089,-0.12243664,0.34370628,-0.17476362,0.18131919,0.9046806
-0.023091262,0.4897467,-0.12219167,0.34262747,-0.17623658,0.18138473,0.90479094
-0.022199526,0.48976576,-0.121966004,0.34195814,-0.17718624,0.18080398,0.90497494
-0.021306701,0.4898033,-0.12177962,0.3407031,-0.17744015,0.18057726,0.90544367
-0.020414885,0.48985362,-0.12149519,0.34110302,-0.17776093,0.17921093,0.90550166
-0.019530071,0.48989022,-0.121142685,0.34095085,-0.17882146,0.17773493,0.905641
-0.018666191,0.48996007,-0.12089649,0.3405302,-0.1799785,0.17728572,0.9056582
-0.017796483,0.48998058,-0.12069091,0.34032747,-0.18051842,0.17617278,0.90584403
-0.01688094,0.49008667,-0.12044945,0.3409496,-0.18177824,0.17530195,0.90552706
-0.015999462,0.49013925,-0.12017423,0.34107536,-0.18281317,0.1741392,0.9054957
-0.0151847005,0.4901451,-0.11991796,0.34146777,-0.18376395,0.17261407,0.90544736
-0.014358897,0.4901538,-0.11967084,0.34072432,-0.18469857,0.17244042,0.9055703
-0.013505308,0.49019217,-0.11943868,0.34073535,-0.18533896,0.17199796,0.90551955
-0.012655392,0.49024844,-0.11918607,0.3386547,-0.18669613,0.1734274,0.9057486
-0.01184324,0.49024057,-0.11889097,0.3383117,-0.1877651,0.1731704,0.905705
-0.011032116,0.49027193,-0.1186468,0.3386545,-0.18838125,0.1726392,0.9055503
-0.010167456,0.49026334,-0.1184057,0.3385704,-0.18939134,0.17246942,0.9054034
-0.00934684,0.49025762,-0.11814356,0.33811235,-0.19030535,0.1718183,0.90550673
-0.008529544,0.4902706,-0.117883146,0.33724082,-0.19122201,0.17099503,0.9057944
-0.007710497,0.49030638,-0.11762318,0.33727837,-0.1922396,0.1703709,0.9056826
-0.0068857735,0.4903531,-0.11740056,0.3370152,-0.19292702,0.16951431,0.90579516
-0.0060814284,0.49037397,-0.117117345,0.33635533,-0.19404411,0.16879044,0.90593696
-0.0052726725,0.490394,-0.11684269,0.33637792,-0.1947568,0.16805694,0.905912
-0.004462539,0.49047184,-0.11659026,0.33717632,-0.19545689,0.16713908,0.90563416
-0.0037019318,0.49052525,-0.11637446,0.33742216,-0.19615549,0.16659239,0.90549225
-0.0028925966,0.49053276,-0.11613116,0.33789402,-0.19650151,0.16490337,0.9055505
-0.0020973366,0.49047363,-0.115890175,0.3386443,-0.19753388,0.16354957,0.9052911
-0.0013052505,0.49057114,-0.115653515,0.33791444,-0.19759406,0.16210058,0.90581113
-0.0005250238,0.49056435,-0.115415454,0.33691052,-0.19924293,0.16337886,0.9055942
0.00025602616,0.4905963,-0.11513716,0.33682325,-0.19908288,0.16082509,0.90611887
0.0010218862,0.49061382,-0.11491716,0.33776918,-0.19874024,0.15778127,0.9063771
0.0017895903,0.4905722,-0.114684135,0.3376757,-0.2001336,0.15921742,0.905854
0.002527682,0.4906652,-0.114433646,0.3371343,-0.19976729,0.1559367,0.9067068
0.0032552257,0.49071908,-0.114163965,0.3374405,-0.19969597,0.15288123,0.9071289
0.0040426925,0.49063575,-0.11392382,0.33689404,-0.20147207,0.15491587,0.9065939
0.004740158,0.49072516,-0.113675535,0.3367653,-0.20097199,0.15283307,0.9071061
0.0054853037,0.4906255,-0.11345199,0.3364121,-0.20284624,0.15485652,0.90647656
0.0062440615,0.49045932,-0.11317548,0.33612004,-0.2042708,0.15521568,0.9062035
0.0070461873,0.49045253,-0.112945944,0.33502603,-0.20552054,0.15642343,0.9061184
0.0077502374,0.49042428,-0.112746835,0.33429036,-0.20633885,0.15597135,0.90628207
0.008463731,0.49040163,-0.11250931,0.3346567,-0.20659097,0.15556048,0.90616
0.009196496,0.4903841,-0.11228296,0.33529854,-0.20683041,0.15454726,0.9060415
0.009927064,0.49030066,-0.11201152,0.334026,-0.20789474,0.15382512,0.9063908
0.010651793,0.4902438,-0.11175713,0.33380237,-0.2089915,0.15416135,0.90616375
0.011389522,0.49026108,-0.111564875,0.33443072,-0.2099355,0.15338285,0.90584594
0.012092115,0.49025786,-0.11134574,0.33413008,-0.21077786,0.15397955,0.90566003
0.012796767,0.49023962,-0.11108351,0.33381918,-0.21165569,0.1542969,0.9055159
0.013499558,0.49023008,-0.11090675,0.33379152,-0.21230544,0.15328759,0.9055455
0.014248565,0.49020636,-0.11068609,0.33339182,-0.21333899,0.15245558,0.90559024
0.014990583,0.49017215,-0.110440075,0.33313182,-0.2141779,0.15167959,0.9056182
0.015732996,0.49012887,-0.110230476,0.3334131,-0.21460053,0.15052211,0.90560776
0.016429715,0.49006963,-0.11001316,0.33306208,-0.21479702,0.14978601,0.9058124
0.017096892,0.49001765,-0.10977256,0.33287326,-0.2154165,0.14942496,0.90579426
0.017848,0.48997116,-0.10954854,0.33255213,-0.21619762,0.14895603,0.9058034
0.018569589,0.48989844,-0.10926807,0.33239195,-0.21684201,0.14812589,0.90584433
0.019263778,0.48985553,-0.10901868,0.33202124,-0.21759026,0.14747785,0.90590656
0.019987736,0.48982298,-0.10878387,0.33228478,-0.21791542,0.14644809,0.9058988
0.020702861,0.48980308,-0.108591676,0.33207673,-0.21895924,0.14590761,0.9058106
0.021403186,0.4898076,-0.1083366,0.33198863,-0.21969447,0.14568332,0.905701
0.022146676,0.48974538,-0.10809171,0.3317408,-0.22017545,0.14423394,0.9059069
0.022885177,0.48969936,-0.10779938,0.33156693,-0.22088245,0.14283155,0.9060207
0.023680136,0.4896642,-0.10758859,0.33175278,-0.22173662,0.14205286,0.9058664
0.024394795,0.48962283,-0.10737136,0.33111152,-0.22235638,0.1421692,0.9059309
0.025128819,0.48956966,-0.10716751,0.3306273,-0.22288024,0.14111933,0.90614307
0.025916222,0.48947644,-0.10688642,0.3298257,-0.22378066,0.14006118,0.90637743
0.026630014,0.48944366,-0.10660392,0.33006564,-0.22422382,0.13937052,0.906287
0.027355097,0.48939562,-0.106363624,0.33018854,-0.22443256,0.13866325,0.9062991
0.028104078,0.4893186,-0.10614115,0.33047146,-0.22526808,0.13733445,0.906191
0.028793499,0.4892695,-0.10594663,0.32953316,-0.22652909,0.13654234,0.90633804
0.02961569,0.48917866,-0.105636954,0.32885024,-0.22652316,0.13528906,0.9067754
0.030379746,0.48914945,-0.10536522,0.32897535,-0.22715901,0.1345043,0.9066877
0.031105556,0.4890977,-0.105142325,0.32974204,-0.2276696,0.13277777,0.9065356
0.031878337,0.48913372,-0.10492599,0.33046514,-0.2278352,0.13010561,0.9066181
0.032653995,0.48906517,-0.1046797,0.32933727,-0.2284498,0.12848794,0.9071045
0.03338212,0.48903334,-0.104397744,0.32902372,-0.22975963,0.12797011,0.9069606
0.034173664,0.4890685,-0.1041477,0.32874268,-0.23072855,0.12826546,0.9067748
0.03494972,0.4889835,-0.10392895,0.32925946,-0.23084104,0.12688616,0.90675277
0.03571378,0.48886383,-0.103676826,0.3290198,-0.23182,0.1264288,0.9066538
0.036475066,0.48873818,-0.103443146,0.32782078,-0.2332457,0.1255419,0.90684575
0.037249815,0.48870087,-0.10315627,0.32741874,-0.23338325,0.12478182,0.9070605
0.038015336,0.48865938,-0.10290104,0.32774258,-0.23395628,0.12401933,0.90690047
0.03877886,0.48862886,-0.10262385,0.3289967,-0.23351318,0.12032133,0.9070587
0.039588846,0.48858225,-0.10238415,0.3297287,-0.23388869,0.11686374,0.9071482
0.04032957,0.48858798,-0.10219523,0.32929844,-0.23450664,0.11327684,0.90759987
0.041055374,0.48857152,-0.10195032,0.32873034,-0.23565435,0.11147568,0.9077316
0.041847557,0.48852658,-0.10169351,0.32824332,-0.23650797,0.11046698,0.9078091
0.04270185,0.48844063,-0.101448834,0.32898992,-0.2368723,0.10842525,0.90769
0.043505583,0.48835075,-0.101229966,0.32862255,-0.23747167,0.10650187,0.90789413
0.044283636,0.48828745,-0.10100177,0.32814357,-0.23819572,0.10504513,0.90804744
0.045107946,0.48816717,-0.100697815,0.3283065,-0.2389189,0.10365666,0.9079581
0.0459534,0.48807013,-0.10039285,0.32715884,-0.24072152,0.1037013,0.9078911
0.04673084,0.48786855,-0.10014343,0.32705492,-0.24185279,0.10478325,0.9075036
0.04757715,0.48779726,-0.0999071,0.3275469,-0.24138829,0.102172025,0.90774757
0.048397347,0.4876969,-0.09965357,0.32761762,-0.24229337,0.09989837,0.907734
0.04919804,0.4875883,-0.09936097,0.3273642,-0.24354981,0.09873871,0.907616
0.050026327,0.48741853,-0.099102765,0.32707757,-0.24469383,0.09892206,0.90739167
0.05082026,0.4873823,-0.09883055,0.3276353,-0.24471024,0.094999865,0.9076051
0.051688984,0.48722243,-0.09851819,0.3271365,-0.24614136,0.09553066,0.9073423
0.052504845,0.48709273,-0.0982604,0.326192,-0.2472154,0.096122734,0.9073278
0.05331046,0.4869268,-0.097979635,0.32661033,-0.24770817,0.09501525,0.90715957
0.054078646,0.48675716,-0.097688705,0.32628992,-0.248355,0.09432391,0.9071702
0.05494275,0.48662663,-0.09737527,0.3250331,-0.24958315,0.094730206,0.90724194
0.055767216,0.48643744,-0.09705368,0.3259227,-0.2505283,0.09314638,0.9068262
0.056564227,0.48636484,-0.09681845,0.325695,-0.25102225,0.09136094,0.90695304
0.057377525,0.48622644,-0.096547276,0.32519025,-0.25166684,0.08997188,0.90709436
0.058239937,0.4860649,-0.09624833,0.32529974,-0.2526781,0.0878012,0.90698665
0.05905848,0.48593104,-0.095951885,0.32498658,-0.25366855,0.08714439,0.9068858
0.05986142,0.48577404,-0.09566522,0.32447332,-0.25443965,0.08684052,0.9068827
0.06067034,0.485582,-0.09533355,0.32483324,-0.2547159,0.08476612,0.9068726
0.06150409,0.4854008,-0.095042855,0.32448238,-0.25580046,0.08356,0.90680486
0.062339768,0.48521554,-0.09474307,0.32435253,-0.25674742,0.0829929,0.9066357
0.06315564,0.4850651,-0.09441909,0.3243864,-0.25742596,0.08229878,0.9064945
0.06397029,0.4848957,-0.09410441,0.32347217,-0.25867373,0.081784755,0.9065125
0.06479369,0.48471618,-0.09374538,0.32369167,-0.2593276,0.080048695,0.9064023
0.0656262,0.48454857,-0.09345946,0.32318783,-0.26032287,0.07915595,0.90637517
0.0664442,0.4843948,-0.093161315,0.32436168,-0.25997296,0.075533554,0.9063654
0.06732619,0.48416626,-0.09275168,0.32327855,-0.26087475,0.077406935,0.9063352
0.0681829,0.48394918,-0.09239581,0.32223865,-0.26225868,0.07753778,0.90629494
0.06900133,0.4837073,-0.092123896,0.3216419,-0.26349497,0.07782854,0.9061234
0.069801845,0.48361814,-0.09184611,0.32274988,-0.26320934,0.07234812,0.90626657
0.07063674,0.48346138,-0.09149578,0.32271153,-0.26375014,0.0706918,0.9062537
0.07152737,0.48314583,-0.091088325,0.32156968,-0.26472628,0.07316206,0.90617895
0.07230289,0.4829551,-0.09080669,0.32042626,-0.265978,0.072539076,0.9062675
0.073144965,0.48275506,-0.09051785,0.32011247,-0.26666248,0.07103254,0.9062966
0.07402673,0.48256826,-0.090177,0.32026523,-0.26731366,0.06930098,0.9061848
0.0748671,0.48233283,-0.08981416,0.31942233,-0.2685293,0.06989332,0.9060774
0.075706884,0.48215508,-0.08946392,0.3186603,-0.26883963,0.068047635,0.9063942
0.076547846,0.4819851,-0.089164436,0.31883934,-0.2690932,0.06616875,0.9063951
0.077410825,0.48176885,-0.08881894,0.3191324,-0.26961824,0.064499825,0.9062562
0.07822228,0.48147738,-0.08847728,0.3190422,-0.2703886,0.06512832,0.9060134
0.0790373,0.48131335,-0.08812758,0.31900904,-0.27072158,0.06348816,0.9060421
0.079875596,0.48102164,-0.08778322,0.31765917,-0.27164048,0.06405198,0.90620166
0.08069777,0.4807372,-0.08744174,0.31710133,-0.2722942,0.0628586,0.9062844
0.08154426,0.4804865,-0.087109774,0.3169218,-0.27299446,0.062360156,0.90617096
0.08237425,0.48028886,-0.08677071,0.31584013,-0.2739946,0.062158518,0.9062606
0.08317919,0.48008144,-0.08639446,0.31532186,-0.2750606,0.061432015,0.90616775
0.084025726,0.4798566,-0.08606601,0.31523174,-0.27579102,0.05973082,0.90609074
0.084875055,0.47961378,-0.08571795,0.3151488,-0.2764102,0.058493074,0.9060117
0.08570503,0.4793744,-0.085360706,0.31451085,-0.27694988,0.057989925,0.9061009
0.086494,0.47918487,-0.08499277,0.31420305,-0.27803168,0.056351516,0.90597975
0.08732915,0.47892892,-0.084661394,0.3135494,-0.27900696,0.05642415,0.90590185
0.08816386,0.47871625,-0.084299445,0.31401503,-0.27905348,0.054276742,0.90585744
0.08896647,0.47847426,-0.083949715,0.3140043,-0.27945793,0.05281451,0.90582293
0.08975378,0.4782356,-0.08359575,0.3138073,-0.28046483,0.051678874,0.9056455
0.09055769,0.4779632,-0.08321476,0.3132219,-0.28125533,0.052134138,0.9055769
0.09139997,0.47773087,-0.082865626,0.3133062,-0.28164092,0.050227575,0.90553564
0.0922375,0.47750652,-0.0825187,0.3127232,-0.28227684,0.048924357,0.9056105
0.09302459,0.47729135,-0.08215806,0.31298462,-0.28319162,0.04628433,0.90537333
0.09380771,0.47701955,-0.08177143,0.31263497,-0.28388256,0.046495337,0.90526694
0.09465622,0.47678065,-0.08139661,0.3128672,-0.28398973,0.044392154,0.9052587
0.09547162,0.47654295,-0.08103928,0.31351525,-0.28438136,0.042923138,0.9049823
0.09620798,0.4763391,-0.08068487,0.31302878,-0.28507188,0.041612055,0.9049947
0.09699948,0.47612786,-0.08030707,0.31305698,-0.28540808,0.04031755,0.90493757
0.0978376,0.47584915,-0.07992777,0.3124338,-0.28622353,0.039890952,0.9049143
0.09860022,0.47552788,-0.07958302,0.31195083,-0.28770342,0.04046374,0.90458614
0.099354886,0.47523725,-0.07924995,0.31153977,-0.28874367,0.039828006,0.90442455
0.10004337,0.4750991,-0.07893795,0.31267664,-0.28869206,0.04071563,0.9040091
0.10079857,0.47487307,-0.078557044,0.31334025,-0.2886368,0.040321052,0.9038146
0.10162852,0.4745468,-0.07811448,0.31154898,-0.28950432,0.039709747,0.9041834
0.10245003,0.47422683,-0.07773149,0.309347,-0.29073328,0.037531838,0.904638
0.103166126,0.474064,-0.077408195,0.31094712,-0.290739,0.038249288,0.9040574
0.10391665,0.47387254,-0.07703951,0.31116858,-0.29073972,0.03664846,0.90404725
0.104691625,0.47356224,-0.076657474,0.31078133,-0.29186112,0.035149984,0.9038786
0.10548985,0.47325277,-0.07624841,0.30867508,-0.29315647,0.03383154,0.90423137
0.106162444,0.47308397,-0.0759221,0.31108454,-0.29256698,0.033212163,0.90361935
0.106870666,0.47283173,-0.07556766,0.31104365,-0.29300466,0.031798866,0.9035424
0.10769759,0.47255743,-0.07516903,0.31011817,-0.2939709,0.03029946,0.90359825
0.108439505,0.47226322,-0.0748063,0.3100325,-0.29474247,0.029303657,0.9034091
0.10909028,0.47197866,-0.07445553,0.31039536,-0.29527602,0.030350909,0.90307564
0.10985452,0.4717288,-0.0740667,0.3103367,-0.29515988,0.028222023,0.9032028
0.110621646,0.47148275,-0.07367852,0.3098241,-0.29618606,0.026540877,0.9030938
0.11142075,0.47116876,-0.07330057,0.30830187,-0.29741636,0.02407847,0.9032794
0.1120335,0.47092676,-0.072969586,0.31015086,-0.29730648,0.025514692,0.90264297
0.1128162,0.4706123,-0.072567135,0.30769685,-0.29842395,0.023452846,0.9031698
0.11353171,0.47040367,-0.0722217,0.30699262,-0.29932702,0.022112798,0.9031444
0.11421545,0.4701314,-0.07184127,0.30599552,-0.30041903,0.022603353,0.90310806
0.11492342,0.4698689,-0.07147476,0.30605537,-0.3007277,0.021788592,0.9030051
0.1156086,0.46955478,-0.07110143,0.30560833,-0.3010061,0.020489888,0.9030942
0.116297916,0.46931875,-0.07075384,0.30473796,-0.3018782,0.020345706,0.9031004
0.116956025,0.4690919,-0.07036388,0.30420965,-0.3025604,0.0202563,0.9030523
0.1176223,0.46883178,-0.069998324,0.30379376,-0.303005,0.019359311,0.9030629
0.11831866,0.46854544,-0.06963706,0.3035552,-0.3032858,0.018910535,0.9030583
0.11896704,0.46832335,-0.069309175,0.3036293,-0.3037721,0.017221604,0.90290374
0.11961636,0.46812022,-0.06895098,0.30304962,-0.30469218,0.016051231,0.90281004
0.12024033,0.46789157,-0.06858209,0.30274892,-0.30527875,0.015638288,0.90272003
0.120869204,0.46763778,-0.068234265,0.3017128,-0.30600286,0.015779238,0.9028193
0.121536896,0.46730697,-0.06784466,0.3016069,-0.30635336,0.01642682,0.90272427
0.12216194,0.46714997,-0.06750387,0.30276448,-0.3059052,0.012001155,0.9025584
0.122786626,0.46696484,-0.06716791,0.3033799,-0.30671036,0.009197169,0.9021113
0.12343684,0.46668494,-0.06681201,0.30306515,-0.3075391,0.010286353,0.9019232
0.124030694,0.46641088,-0.06645918,0.30198768,-0.3083634,0.010989004,0.9019948
0.12468563,0.46613598,-0.066103935,0.30189738,-0.30877706,0.0110717695,0.9018826
0.12527694,0.46597707,-0.06576097,0.30288187,-0.3088147,0.007177744,0.9015789
0.12587348,0.4657308,-0.06541368,0.302675,-0.30927634,0.006405619,0.90149593
0.12648766,0.46543586,-0.06505531,0.3015,-0.31002498,0.00788191,0.90162086
0.1271338,0.46516407,-0.06467053,0.30048573,-0.3101361,0.00763003,0.90192336
0.12772979,0.46497905,-0.0643374,0.3010088,-0.31004328,0.004415652,0.9018023
0.12833494,0.46473312,-0.0639922,0.30124837,-0.3108036,0.0028091373,0.9014669
0.12889819,0.464458,-0.06366533,0.3005899,-0.31164175,0.0035216508,0.9013949
0.12947883,0.46415508,-0.063341856,0.29924726,-0.31257376,0.004774881,0.9015131
0.13004053,0.46388078,-0.062996686,0.299184,-0.3127744,0.004477447,0.9014661
0.13063589,0.46361947,-0.06265926,0.29875803,-0.31332532,0.0040648826,0.901418
0.13122304,0.46344793,-0.062297612,0.29932222,-0.3131209,0.0010012578,0.90131044
0.1317381,0.4632516,-0.06200245,0.2995295,-0.3137005,-0.00023738664,0.9010405
0.13228378,0.4630052,-0.061677486,0.2995496,-0.3138397,-0.00062555313,0.9009852
0.13284564,0.4626819,-0.061360568,0.2990709,-0.31468883,-0.00045819284,0.90084815
0.13341364,0.46240067,-0.06102535,0.29846165,-0.31505448,6.172275e-05,0.9009225
0.13396318,0.46223092,-0.06069228,0.29851747,-0.315395,-0.0018686897,0.9007829
0.13443194,0.46201587,-0.060413003,0.29919228,-0.3153681,-0.0040767007,0.90056115
0.13494451,0.46176434,-0.060086608,0.2995404,-0.31561244,-0.0057236645,0.9003508
0.13546422,0.4615394,-0.059787333,0.29955673,-0.31588948,-0.0063600373,0.90024394
0.13597836,0.46130157,-0.059479445,0.29885653,-0.31588715,-0.0073133656,0.9004702
0.13651465,0.46101248,-0.059176892,0.29755414,-0.3166281,-0.0066022975,0.9006468
0.13702598,0.46074796,-0.05885634,0.29734373,-0.31735727,-0.0070598084,0.90045613
0.13751425,0.46050215,-0.058607668,0.29832092,-0.3172246,-0.009033117,0.900162
0.13797323,0.4602617,-0.058312595,0.29833755,-0.31736037,-0.0105341775,0.9000923
0.13842219,0.45998812,-0.0580011,0.29864904,-0.31771064,-0.012181042,0.8998446
0.1389285,0.45976496,-0.05777183,0.29790285,-0.3176006,-0.013176924,0.90011674
0.13939855,0.45946467,-0.05750206,0.2981245,-0.3179306,-0.014220182,0.8999109
0.13989092,0.45910692,-0.057213128,0.29780844,-0.31851935,-0.0126147475,0.89983135
0.14033598,0.4588238,-0.056973547,0.2973982,-0.318658,-0.0129680475,0.8999129
0.14079453,0.45851862,-0.056735605,0.29799524,-0.31857336,-0.014921345,0.89971507
0.1412578,0.45826912,-0.056488454,0.29768306,-0.31856236,-0.016156936,0.89980096
0.14166923,0.45800817,-0.05628887,0.2983898,-0.31858075,-0.0179196,0.89952695
0.14208098,0.45773375,-0.0560624,0.29816857,-0.3185868,-0.019372901,0.899568
0.14249915,0.45742095,-0.055829227,0.29757628,-0.31897378,-0.019544521,0.89962333
0.14293464,0.45708287,-0.055591613,0.29662842,-0.31931573,-0.018567106,0.8998357
0.14332059,0.45677888,-0.055382013,0.2965736,-0.31963167,-0.018547447,0.899742
0.14372334,0.4565091,-0.055161208,0.29618633,-0.31952977,-0.020035535,0.89987385
0.14412805,0.45621765,-0.05496669,0.29668105,-0.31943718,-0.02155313,0.8997087
0.14449127,0.45592296,-0.05477944,0.29667664,-0.31943935,-0.022795953,0.8996787
0.14482605,0.45564044,-0.054612696,0.2964391,-0.3195325,-0.023835234,0.899697
0.1452179,0.45533562,-0.054448843,0.2968913,-0.3194982,-0.025266234,0.899521
0.14557002,0.4550109,-0.054256678,0.29672268,-0.31946197,-0.026162688,0.8995639
0.14593653,0.45463586,-0.054082304,0.2967213,-0.31983286,-0.02573325,0.89944494
0.14625259,0.45433402,-0.053956956,0.29725385,-0.32014433,-0.026708849,0.8991298
0.1466044,0.45401084,-0.05379626,0.2961414,-0.32005253,-0.02774137,0.8994982
0.1469056,0.45366728,-0.053634554,0.2956154,-0.32031143,-0.028051369,0.8995695
0.14720438,0.4533757,-0.053460956,0.29585654,-0.32024685,-0.028183581,0.8995091
0.14752813,0.45302892,-0.053346753,0.29707512,-0.32001477,-0.029021379,0.8991633
0.14787371,0.45272923,-0.053222448,0.29743454,-0.3196277,-0.030868858,0.8991206
0.14820601,0.45237362,-0.053120583,0.29703188,-0.3194275,-0.033166,0.8992431
0.1485202,0.4519974,-0.053014904,0.29722685,-0.31937703,-0.034196597,0.899158
0.14881828,0.45167375,-0.05290085,0.29747474,-0.3192857,-0.035383657,0.8990625
0.14904729,0.45128822,-0.052773744,0.29774857,-0.31957453,-0.03663389,0.89881915
0.14934628,0.45098484,-0.052645385,0.29876742,-0.3194456,-0.037210006,0.8985032
0.14965817,0.45060587,-0.052509457,0.29829463,-0.31924367,-0.03837247,0.89868313
0.1500233,0.45026028,-0.052397907,0.29795423,-0.3185566,-0.03798796,0.89905614
0.15029174,0.44993174,-0.052295327,0.29751486,-0.3184614,-0.03863547,0.8992077
0.15056357,0.4496014,-0.052209973,0.2976483,-0.31820387,-0.039188888,0.8992308
0.15084305,0.4492252,-0.052172005,0.2975162,-0.3187216,-0.04198118,0.89896506
0.15112554,0.448861,-0.052089423,0.29839185,-0.3181018,-0.043967955,0.8987994
0.15135676,0.4485849,-0.051991105,0.29981002,-0.3175889,-0.04513146,0.8984511
0.15158351,0.44827604,-0.051886708,0.30053556,-0.31701326,-0.046634622,0.8983352
0.15187621,0.4479804,-0.051825672,0.30084452,-0.31597453,-0.04734286,0.8985607
0.15212151,0.44766724,-0.051755518,0.3010512,-0.3157045,-0.04811409,0.89854544
0.15235926,0.4473561,-0.051689386,0.30129972,-0.3153922,-0.04902948,0.8985223
0.15254574,0.44702864,-0.051619917,0.30188325,-0.31549585,-0.05092385,0.89818466
0.1527602,0.44675362,-0.0515576,0.30161953,-0.31463477,-0.051673703,0.8985324
0.15296024,0.44643223,-0.051541865,0.30103877,-0.3142164,-0.053211838,0.89878374
0.15313393,0.44614875,-0.05151537,0.30098096,-0.31378615,-0.054683995,0.89886504
0.15325367,0.44590676,-0.05149743,0.30280277,-0.3133972,-0.05650184,0.89827627
0.1533906,0.445655,-0.05149868,0.30257457,-0.313464,-0.05662095,0.89832234
0.15347327,0.44535995,-0.05152741,0.3033811,-0.31400317,-0.058446612,0.8977449
0.15359317,0.44513667,-0.0515303,0.30372733,-0.31378797,-0.059855342,0.89761025
